gvkey,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,acctchgq,acctstdq,adrrq,ajexq,ajpq,bsprq,compstq,curcdq,curncdq,currtrq,curuscnq,datacqtr,datafqtr,finalq,ogmq,rp,scfq,srcq,staltq,updq,apdedateq,fdateq,pdateq,rdq,acchgq,acomincq,acoq,actq,altoq,ancq,anoq,aociderglq,aociotherq,aocipenq,aocisecglq,aol2q,aoq,apq,aqaq,aqdq,aqepsq,aqpl1q,aqpq,arcedq,arceepsq,arceq,atq,aul3q,billexceq,capr1q,capr2q,capr3q,capsftq,capsq,ceiexbillq,ceqq,cheq,chq,cibegniq,cicurrq,ciderglq,cimiiq,ciotherq,cipenq,ciq,cisecglq,citotalq,cogsq,csh12q,cshfd12,cshfdq,cshiq,cshopq,cshoq,cshprq,cstkcvq,cstkeq,cstkq,dcomq,dd1q,deracq,deraltq,derhedglq,derlcq,derlltq,diladq,dilavq,dlcq,dlttq,doq,dpacreq,dpactq,dpq,dpretq,drcq,drltq,dteaq,dtedq,dteepsq,dtepq,dvintfq,dvpq,epsf12,epsfi12,epsfiq,epsfxq,epspi12,epspiq,epspxq,epsx12,esopctq,esopnrq,esoprq,esoptq,esubq,fcaq,ffoq,finacoq,finaoq,finchq,findlcq,findltq,finivstq,finlcoq,finltoq,finnpq,finreccq,finrecltq,finrevq,finxintq,finxoprq,gdwlamq,gdwlia12,gdwliaq,gdwlid12,gdwlidq,gdwlieps12,gdwliepsq,gdwlipq,gdwlq,glaq,glcea12,glceaq,glced12,glcedq,glceeps12,glceepsq,glcepq,gldq,glepsq,glivq,glpq,hedgeglq,ibadj12,ibadjq,ibcomq,ibmiiq,ibq,icaptq,intaccq,intanoq,intanq,invfgq,invoq,invrmq,invtq,invwipq,ivaeqq,ivaoq,ivltq,ivstq,lcoq,lctq,lltq,lnoq,lol2q,loq,loxdrq,lqpl1q,lseq,ltmibq,ltq,lul3q,mibnq,mibq,mibtq,miiq,msaq,ncoq,niitq,nimq,niq,nopiq,npatq,npq,nrtxtdq,nrtxtepsq,nrtxtq,obkq,oepf12,oeps12,oepsxq,oiadpq,oibdpq,opepsq,optdrq,optfvgrq,optlifeq,optrfrq,optvolq,piq,pllq,pnc12,pncd12,pncdq,pnceps12,pncepsq,pnciapq,pnciaq,pncidpq,pncidq,pnciepspq,pnciepsq,pncippq,pncipq,pncpd12,pncpdq,pncpeps12,pncpepsq,pncpq,pncq,pncwiapq,pncwiaq,pncwidpq,pncwidq,pncwiepq,pncwiepsq,pncwippq,pncwipq,pnrshoq,ppegtq,ppentq,prcaq,prcd12,prcdq,prce12,prceps12,prcepsq,prcpd12,prcpdq,prcpeps12,prcpepsq,prcpq,prcraq,prshoq,pstknq,pstkq,pstkrq,rcaq,rcdq,rcepsq,rcpq,rdipaq,rdipdq,rdipepsq,rdipq,recdq,rectaq,rectoq,rectq,rectrq,recubq,req,retq,reunaq,revtq,rllq,rra12,rraq,rrd12,rrdq,rreps12,rrepsq,rrpq,rstcheltq,rstcheq,saleq,seqoq,seqq,seta12,setaq,setd12,setdq,seteps12,setepsq,setpq,spce12,spced12,spcedpq,spcedq,spceeps12,spceepsp12,spceepspq,spceepsq,spcep12,spcepd12,spcepq,spceq,spidq,spiepsq,spioaq,spiopq,spiq,sretq,stkcoq,stkcpaq,teqq,tfvaq,tfvceq,tfvlq,tieq,tiiq,tstknq,tstkq,txdbaq,txdbcaq,txdbclq,txdbq,txdiq,txditcq,txpq,txtq,txwq,uacoq,uaoq,uaptq,ucapsq,ucconsq,uceqq,uddq,udmbq,udoltq,udpcoq,udvpq,ugiq,uinvq,ulcoq,uniamiq,unopincq,uopiq,updvpq,upmcstkq,upmpfq,upmpfsq,upmsubpq,upstkcq,upstkq,urectq,uspiq,usubdvpq,usubpcvq,utemq,wcapq,wdaq,wddq,wdepsq,wdpq,xaccq,xidoq,xintq,xiq,xoprq,xopt12,xoptd12,xoptd12p,xoptdq,xoptdqp,xopteps12,xoptepsp12,xoptepsq,xoptepsqp,xoptq,xoptqp,xrdq,xsgaq,acchgy,afudccy,afudciy,amcy,aolochy,apalchy,aqay,aqcy,aqdy,aqepsy,aqpy,arcedy,arceepsy,arcey,capxy,cdvcy,chechy,cibegniy,cicurry,cidergly,cimiiy,ciothery,cipeny,cisecgly,citotaly,ciy,cogsy,cshfdy,cshpry,cstkey,depcy,derhedgly,dilady,dilavy,dlcchy,dltisy,dltry,doy,dpcy,dprety,dpy,dteay,dtedy,dteepsy,dtepy,dvpy,dvy,epsfiy,epsfxy,epspiy,epspxy,esubcy,esuby,exrey,fcay,ffoy,fiaoy,fincfy,finrevy,finxinty,finxopry,fopoxy,fopoy,fopty,fsrcoy,fsrcty,fuseoy,fusety,gdwlamy,gdwliay,gdwlidy,gdwliepsy,gdwlipy,glay,glceay,glcedy,glceepsy,glcepy,gldy,glepsy,glivy,glpy,hedgegly,ibadjy,ibcomy,ibcy,ibmiiy,iby,intpny,invchy,itccy,ivacoy,ivchy,ivncfy,ivstchy,miiy,ncoy,niity,nimy,niy,nopiy,nrtxtdy,nrtxtepsy,nrtxty,oancfy,oepsxy,oiadpy,oibdpy,opepsy,optdry,optfvgry,optlifey,optrfry,optvoly,pdvcy,piy,plly,pncdy,pncepsy,pnciapy,pnciay,pncidpy,pncidy,pnciepspy,pnciepsy,pncippy,pncipy,pncpdy,pncpepsy,pncpy,pncwiapy,pncwiay,pncwidpy,pncwidy,pncwiepsy,pncwiepy,pncwippy,pncwipy,pncy,prcay,prcdy,prcepsy,prcpdy,prcpepsy,prcpy,prstkccy,prstkcy,prstkpcy,rcay,rcdy,rcepsy,rcpy,rdipay,rdipdy,rdipepsy,rdipy,recchy,revty,rray,rrdy,rrepsy,rrpy,saley,scstkcy,setay,setdy,setepsy,setpy,sivy,spcedpy,spcedy,spceepspy,spceepsy,spcepy,spcey,spidy,spiepsy,spioay,spiopy,spiy,sppey,sppivy,spstkcy,srety,sstky,stkcoy,stkcpay,tdcy,tfvcey,tiey,tiiy,tsafcy,txachy,txbcofy,txbcoy,txdcy,txdiy,txpdy,txty,txwy,uaolochy,udfccy,udvpy,ufretsdy,ugiy,uniamiy,unopincy,unwccy,uoisy,updvpy,uptacy,uspiy,ustdncy,usubdvpy,utfdocy,utfoscy,utmey,uwkcapcy,wcapchy,wcapcy,wday,wddy,wdepsy,wdpy,xidocy,xidoy,xinty,xiy,xopry,xoptdqpy,xoptdy,xoptepsqpy,xoptepsy,xoptqpy,xopty,xrdy,xsgay,exchg,cik,costat,fic,cshtrq,dvpspq,dvpsxq,mkvaltq,prccq,prchq,prclq,adjex,add1,add2,add3,add4,addzip,busdesc,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
001000,1968/09/30,1968,3,12,INDL,C,D,STD,AE.2,000032102,A & E PLASTIK PAK INC,,,,3.0000,1.0000,,,USD,USD,1.0000,,1968Q3,1968Q3,Y,,Q,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5690,,,,,0.6640,0.6640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,I,USA,,,0.0000,,,,,3.0000,,,,,,,,A & E Plastik Pak Inc,,09,,,12,,,,,D,,USA,,,,,01,3089,325,978,,,0,,1978/06/30,
001000,1968/12/31,1968,4,12,INDL,C,D,STD,AE.2,000032102,A & E PLASTIK PAK INC,,,,3.0000,1.0000,,AA,USD,USD,1.0000,,1968Q4,1968Q4,Y,,Q,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2030,0.6640,,,,,0.6640,0.6640,,0.0000,,,,,,,,,,,,,,,,0.9790,,,,,,,,,0.0000,,,2.2800,2.1000,,2.3200,2.1400,2.1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4220,1.4220,,1.4220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,1.5380,0.3670,,,,,,,,,,2.8000,3.7790,,,,,,,2.8550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8400,,,,,,,,,,,29.8400,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,1.4330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1160,0.3120,0.1160,26.0610,,,,,,,,,,,,,5.8580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,I,USA,,,0.0000,,,,,3.0000,,,,,,,,A & E Plastik Pak Inc,,09,,,12,,,,,D,,USA,,,,,01,3089,325,978,,,0,,1978/06/30,
001000,1969/03/31,1969,1,12,INDL,C,D,STD,AE.2,000032102,A & E PLASTIK PAK INC,,,,3.0000,1.0000,,AA,USD,USD,1.0000,,1969Q1,1969Q1,Y,,Q,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9800,,,,,0.7430,0.9800,,0.0000,,,,,,,,,,,,,0.0000,,,,,,,,,,,,0.0000,,,0.3600,0.3600,,0.3600,0.3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3580,0.3580,,0.3580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.3580,,,,,,,,,,,,,,,,,,,0.7480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0950,,,,,,,,,,,7.0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9800,0.0000,,,,,,,,0.0000,,,,,,,,0.0000,,0.3600,0.3600,0.3600,0.3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3580,0.3580,,,0.3580,,,,,,,,0.0000,,,,0.3580,,,,,,,,,,,,,,,,0.7480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0950,,,,,7.0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3900,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,0.0000,,,,,,,,,,12,,I,USA,,,0.0000,,,,,3.0000,,,,,,,,A & E Plastik Pak Inc,,09,,,12,,,,,D,,USA,,,,,01,3089,325,978,,,0,,1978/06/30,
001000,1969/06/30,1969,2,12,INDL,C,D,STD,AE.2,000032102,A & E PLASTIK PAK INC,,,,1.0000,1.0000,,AA,USD,USD,1.0000,,1969Q2,1969Q2,Y,,Q,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9400,,,,,2.2300,2.9400,,0.0000,,,,,,,,,,,,,0.0000,,,,,,,,,,,,0.0000,,,0.1800,0.1800,,0.1800,0.1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5310,0.5310,,0.5310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.5310,,,,,,,,,,,,,,,,,,,1.1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6830,,,,,,,,,,,10.6830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,I,USA,,,0.0000,,,,,1.0000,,,,,,,,A & E Plastik Pak Inc,,09,,,12,,,,,D,,USA,,,,,01,3089,325,978,,,0,,1978/06/30,
001000,1969/09/30,1969,3,12,INDL,C,D,STD,AE.2,000032102,A & E PLASTIK PAK INC,,,,1.0000,1.0000,,AA,USD,USD,1.0000,,1969Q3,1969Q3,Y,,Q,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9400,,,,,2.2300,2.9400,,0.0000,,,,,,,,,,,,,0.0000,,,,,,,,,,,,0.0000,,,0.1200,0.1200,,0.1200,0.1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3650,0.3650,,0.3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.3650,,,,,,,,,,,,,,,,,,,0.5170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8180,,,,,,,,,,,9.8180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,I,USA,,,0.0000,,,,,1.0000,,,,,,,,A & E Plastik Pak Inc,,09,,,12,,,,,D,,USA,,,,,01,3089,325,978,,,0,,1978/06/30,
001000,1969/12/31,1969,4,12,INDL,C,D,STD,AE.2,000032102,A & E PLASTIK PAK INC,,,,1.0000,1.0000,,AA,USD,USD,1.0000,,1969Q4,1969Q4,Y,,Q,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4120,,,,,,,,,,,,22.2200,2.9400,,,,,2.2300,2.9400,,0.0000,,,,,,,,,,,7.3510,1.4730,,,,1.0560,,,,,,,,,0.0000,,,0.1700,0.1800,,0.1700,0.1800,0.6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5170,0.5170,,0.5170,11.8850,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.5110,0.3540,,,,,,,,,,3.8400,4.8960,,,,,,,1.3130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,,,,,,,,,,,,,,,,,,,6.7020,,,,,,,,,,,6.7020,,10.4120,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,0.0000,,,,,,,,0.7960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0060,0.5070,-0.0060,29.4020,,,,,,,,,,,,,7.1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,I,USA,,,0.0000,,,,,1.0000,,,,,,,,A & E Plastik Pak Inc,,09,,,12,,,,,D,,USA,,,,,01,3089,325,978,,,0,,1978/06/30,
001000,1970/03/31,1970,1,12,INDL,C,D,STD,AE.2,000032102,A & E PLASTIK PAK INC,,,,1.0000,1.0000,,AZ,USD,USD,1.0000,,1970Q1,1970Q1,Y,,Q,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9560,,,,,2.2300,3.0030,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,0.2000,0.2100,,0.2000,0.2100,0.6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6260,0.6260,,0.6260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.6050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4780,,,,,,,,,,,9.4780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0210,,-0.0210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0030,0.0000,,,,,,,,,,,,,,,,0.0000,,0.2000,0.2100,0.2000,0.2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6260,0.6260,,,0.6260,,,,,,,,0.0000,,,,0.6050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4780,,,,,9.4780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0210,,-0.0210,,,,,,,,,,12,,I,USA,,,0.0000,,,,,1.0000,,,,,,,,A & E Plastik Pak Inc,,09,,,12,,,,,D,,USA,,,,,01,3089,325,978,,,0,,1978/06/30,
001000,1970/06/30,1970,2,12,INDL,C,D,STD,AE.2,000032102,A & E PLASTIK PAK INC,,,,1.0000,1.0000,,AZ,USD,USD,1.0000,,1970Q2,1970Q2,Y,,Q,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0570,,,,,2.2300,3.3450,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,0.1900,0.2200,,0.1900,0.2200,0.7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7240,0.7240,,0.7240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.6480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9160,,,,,,,,,,,9.9160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0760,,-0.0760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,I,USA,,,0.0000,,,,,1.0000,,,,,,,,A & E Plastik Pak Inc,,09,,,12,,,,,D,,USA,,,,,01,3089,325,978,,,0,,1978/06/30,
001000,1970/09/30,1970,3,12,INDL,C,D,STD,AE.2,000032102,A & E PLASTIK PAK INC,,,,1.0000,1.0000,,AZ,USD,USD,1.0000,,1970Q3,1970Q3,Y,,Q,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1600,,,,,2.2300,3.2130,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,0.1100,0.1000,,0.1100,0.1000,0.6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3260,0.3260,,0.3260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.3690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6980,,,,,,,,,,,10.6980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0430,,0.0430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,I,USA,,,0.0000,,11.7500,,,1.0000,,,,,,,,A & E Plastik Pak Inc,,09,,,12,,,,,D,,USA,,,,,01,3089,325,978,,,0,,1978/06/30,
001000,1970/12/31,1970,4,12,INDL,C,D,STD,AE.2,000032102,A & E PLASTIK PAK INC,,,,1.0000,1.0000,,AZ,USD,USD,1.0000,,1970Q4,1970Q4,Y,,Q,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5440,,10.5440,,,,,,,,,,,,27.5000,3.4860,,,,,2.4460,4.3830,,0.0000,2.4460,,,,,,,,,,12.3780,0.9170,,,,1.3240,,,,,,,,,0.0000,,,,0.0300,,-0.2400,0.0300,0.5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1490,0.1490,,0.1490,11.4610,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,-1.0640,0.4000,,,,,,,,,,3.9380,5.2620,,,,,,,3.5360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,,,,,,,,,,,,,,,,5.5540,,,10.9190,,,,,,,,,,,10.9190,,10.5440,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,0.3310,,,1.7110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2130,0.8020,-1.2130,35.7490,,,,,,,,,,,,,8.2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,I,USA,95900.0000,,0.0000,,10.0000,10.8750,7.5000,1.0000,,,,,,,,A & E Plastik Pak Inc,,09,,,12,,,,,D,,USA,,,,,01,3089,325,978,,,0,,1978/06/30,
001000,1971/03/31,1971,1,12,INDL,C,D,STD,AE.2,000032102,A & E PLASTIK PAK INC,,,,1.0000,1.0000,,AZ,USD,USD,1.0000,,1971Q1,1971Q1,Y,,Q,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6120,,,,,3.5070,3.5070,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,0.1000,0.0700,,0.1000,0.0700,0.4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2420,0.2420,,0.2420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.3460,,,,,,,,,,,,,,,,,,,0.4280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9830,,,,,,,,,,,7.9830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1040,,0.1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5070,0.0000,,,,,,,,,,,,,,,,0.0000,,0.1000,0.0700,0.1000,0.0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2420,0.2420,,,0.2420,,,,,,,,0.0000,,,,0.3460,,,,,,,,,,,,,,,,0.4280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9830,,,,,7.9830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1860,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1040,,0.1040,,,,,,,,,,12,,I,USA,485300.0000,0.0000,0.0000,,9.7500,12.8750,8.6250,1.0000,,,,,,,,A & E Plastik Pak Inc,,09,,,12,,,,,D,,USA,,,,,01,3089,325,978,,,0,,1978/06/30,
